series_id,market,gender,category,trend_label,model,rmse,r2
cn_female_sportswear_98,cn,female,sportswear,declining,naive,0.0,1.0
cn_female_sportswear_99,cn,female,sportswear,increasing,naive,0.5546897264528547,-1.3029786805347627
cn_female_tops_0,cn,female,tops,declining,naive,0.02049461272056848,-0.1902229764188319
cn_female_tops_1,cn,female,tops,declining,naive,0.07925863646821597,-0.17280513334165426
cn_female_tops_10,cn,female,tops,increasing,naive,0.12859239307478054,-0.9034026584578354
cn_female_tops_11,cn,female,tops,increasing,naive,0.17208403701069247,-1.9797152457739795
cn_female_tops_12,cn,female,tops,declining,naive,0.0,1.0
cn_female_tops_13,cn,female,tops,flat,naive,0.18125267526807282,-2.7219095827325694
cn_female_tops_14,cn,female,tops,increasing,naive,0.5960957134347746,-3.139816475693591
cn_female_tops_15,cn,female,tops,increasing,naive,0.36900488558740846,-0.5835017820451907
cn_female_tops_16,cn,female,tops,increasing,naive,0.4667867527378339,-1.1115292301918802
cn_female_tops_17,cn,female,tops,increasing,naive,0.20712038495725066,-3.2584508885646786
cn_female_tops_18,cn,female,tops,increasing,naive,0.35962911101581746,-0.3775422686065464
cn_female_tops_19,cn,female,tops,declining,naive,0.5448811576782004,-5.258181605345761
cn_female_tops_2,cn,female,tops,increasing,naive,0.26948616616822896,-0.4820707267615971
cn_female_tops_20,cn,female,tops,declining,naive,0.021421072948493495,-0.05956982807685929
cn_female_tops_21,cn,female,tops,increasing,naive,0.4189441585841833,-2.5603385347353544
cn_female_tops_22,cn,female,tops,declining,naive,0.3847753596577918,-26.98968611886427
cn_female_tops_23,cn,female,tops,flat,naive,0.20472562827544213,-0.013613061638154456
cn_female_tops_24,cn,female,tops,declining,naive,0.16129329925217353,-1.6154840700511643
cn_female_tops_25,cn,female,tops,flat,naive,0.463450453582112,-0.4673430324925263
cn_female_tops_26,cn,female,tops,flat,naive,0.0,1.0
cn_female_tops_27,cn,female,tops,declining,naive,0.3489765404698561,-0.34853328349277657
cn_female_tops_28,cn,female,tops,declining,naive,0.058516301596401844,-0.46075575581595185
cn_female_tops_29,cn,female,tops,flat,naive,0.34698515116008627,-0.4856168539348029
cn_female_tops_3,cn,female,tops,increasing,naive,0.28387526849219513,-0.583502896803868
cn_female_tops_30,cn,female,tops,increasing,naive,0.15807259261274206,-0.9507377779300987
cn_female_tops_31,cn,female,tops,declining,naive,0.10442164734006172,-0.22840747658809035
cn_female_tops_32,cn,female,tops,declining,naive,0.1948464479051645,-0.04877472484623002
cn_female_tops_33,cn,female,tops,increasing,naive,0.36578537481212847,-1.6041287374148325
cn_female_tops_34,cn,female,tops,increasing,naive,0.3465780738612162,-3.434208291455329
cn_female_tops_35,cn,female,tops,increasing,naive,0.35966913653886384,-3.6885820536815377
cn_female_tops_36,cn,female,tops,declining,naive,0.19303502153235597,-0.3962810795604832
cn_female_tops_37,cn,female,tops,declining,naive,0.0,1.0
cn_female_tops_38,cn,female,tops,declining,naive,0.33355473368031247,-37.704974756229284
cn_female_tops_39,cn,female,tops,flat,naive,0.35680432921294586,-0.8489908010331995
cn_female_tops_4,cn,female,tops,increasing,naive,0.31989072413683395,-7.063721832028053
cn_female_tops_40,cn,female,tops,flat,naive,0.0,1.0
cn_female_tops_41,cn,female,tops,flat,naive,0.0,1.0
cn_female_tops_42,cn,female,tops,increasing,naive,0.10506044640053458,-0.0049892395940793755
cn_female_tops_43,cn,female,tops,increasing,naive,0.7416574074712657,-5.108970069556986
cn_female_tops_44,cn,female,tops,increasing,naive,0.2560899800960294,-2.1984762586459854
cn_female_tops_45,cn,female,tops,increasing,naive,0.20106558166858757,-0.008336315667802907
cn_female_tops_46,cn,female,tops,declining,naive,0.24300720645596596,-5.686862980651272
cn_female_tops_47,cn,female,tops,declining,naive,0.10008155096672994,-160.92977741742993
cn_female_tops_48,cn,female,tops,increasing,naive,0.33062643061326685,-0.2815571216892929
cn_female_tops_49,cn,female,tops,increasing,naive,0.27949300660914356,-0.28929889201819314
cn_female_tops_5,cn,female,tops,increasing,naive,0.3140072648714538,-0.011738612756522881
cn_female_tops_50,cn,female,tops,increasing,naive,0.19559675069745744,-0.08404125581539224
cn_female_tops_51,cn,female,tops,flat,naive,0.5533201832679243,-5.847683324387029
cn_female_tops_52,cn,female,tops,increasing,naive,0.3107482561042485,-0.6536767970281729
cn_female_tops_53,cn,female,tops,declining,naive,0.49486844069349495,-3.6547811742140413
cn_female_tops_54,cn,female,tops,flat,naive,0.35363205192950986,-3.004539862952499
cn_female_tops_55,cn,female,tops,declining,naive,0.0,1.0
cn_female_tops_56,cn,female,tops,flat,naive,0.10409231689407564,-0.049067877774548796
cn_female_tops_57,cn,female,tops,declining,naive,0.4632833367391546,-3.075721822901796
cn_female_tops_58,cn,female,tops,declining,naive,0.0,1.0
cn_female_tops_59,cn,female,tops,increasing,naive,0.46578511860671556,-1.3655794323872628
cn_female_tops_6,cn,female,tops,increasing,naive,0.2681250428176134,-0.838085128503099
cn_female_tops_60,cn,female,tops,flat,naive,0.0,1.0
cn_female_tops_61,cn,female,tops,increasing,naive,0.24506931856956854,-0.5052844922546553
cn_female_tops_62,cn,female,tops,flat,naive,0.0,1.0
cn_female_tops_63,cn,female,tops,declining,naive,0.0,1.0
cn_female_tops_64,cn,female,tops,declining,naive,0.27293447448175157,-37.88832004602862
cn_female_tops_65,cn,female,tops,increasing,naive,0.3232834300653864,-0.5070458397231359
cn_female_tops_66,cn,female,tops,flat,naive,0.0,1.0
cn_female_tops_67,cn,female,tops,increasing,naive,0.35830567743583847,-0.35628564602878976
cn_female_tops_68,cn,female,tops,increasing,naive,0.20083847281480363,-0.3960601059831754
cn_female_tops_69,cn,female,tops,declining,naive,0.3341027134926791,-2.5234000799893246
cn_female_tops_7,cn,female,tops,increasing,naive,0.13693013286285347,-12.404950597738264
cn_female_tops_70,cn,female,tops,increasing,naive,0.37924192196157375,-0.0950461902388664
cn_female_tops_71,cn,female,tops,declining,naive,0.0,1.0
cn_female_tops_72,cn,female,tops,flat,naive,0.3370422639826944,-0.043452977902073364
cn_female_tops_73,cn,female,tops,flat,naive,0.0,1.0
cn_female_tops_74,cn,female,tops,increasing,naive,0.14826214966570478,-2.89029120247629
cn_female_tops_75,cn,female,tops,increasing,naive,0.22730988879977027,-0.24422833913158448
cn_female_tops_76,cn,female,tops,flat,naive,0.09390845712567285,-0.490733384136641
cn_female_tops_77,cn,female,tops,flat,naive,0.0,1.0
cn_female_tops_78,cn,female,tops,declining,naive,0.042131856793106694,-0.05897428035497998
cn_female_tops_79,cn,female,tops,declining,naive,0.2173509169516901,-0.005844047142037345
cn_female_tops_8,cn,female,tops,declining,naive,0.0,1.0
cn_female_tops_80,cn,female,tops,increasing,naive,0.10804272329095754,-0.0837665325133854
cn_female_tops_81,cn,female,tops,increasing,naive,0.2459972783290202,-0.14047232465670434
cn_female_tops_82,cn,female,tops,increasing,naive,0.6964541696328056,-2.6962007509506587
cn_female_tops_83,cn,female,tops,increasing,naive,0.4414398908804818,-1.6418607891832933
cn_female_tops_84,cn,female,tops,declining,naive,0.33798638295762357,-1.2433498878729967
cn_female_tops_85,cn,female,tops,increasing,naive,0.7308345368021805,-5.104705640915494
cn_female_tops_86,cn,female,tops,declining,naive,0.028011299271780376,-0.13207627060561733
cn_female_tops_87,cn,female,tops,flat,naive,0.0,1.0
cn_female_tops_88,cn,female,tops,increasing,naive,0.20640416458965669,-4.028559021561095
cn_female_tops_89,cn,female,tops,increasing,naive,0.5411468996936473,-1.5125430695683884
cn_female_tops_9,cn,female,tops,increasing,naive,0.13711413940135375,-1.4788545212236226
cn_female_tops_90,cn,female,tops,increasing,naive,0.12116856034396845,-0.2747956441908943
cn_female_tops_91,cn,female,tops,declining,naive,0.1722760154216747,-0.17654876092158212
cn_female_tops_92,cn,female,tops,increasing,naive,0.09760726073417865,-1.0596695105442184
cn_female_tops_93,cn,female,tops,increasing,naive,0.27301931962155623,-0.008751927974860907
cn_female_tops_94,cn,female,tops,increasing,naive,0.3290121380487521,-5.310412497648479
cn_female_tops_95,cn,female,tops,flat,naive,0.560627059006388,-3.412774206548412
cn_female_tops_96,cn,female,tops,increasing,naive,0.5066569998062173,-0.8251838835705052
cn_female_tops_97,cn,female,tops,flat,naive,0.44552897802237446,-4.049665351765895
cn_female_tops_98,cn,female,tops,declining,naive,0.016388945114718795,-0.03516247820957008
cn_female_tops_99,cn,female,tops,increasing,naive,0.3213517679353284,-0.006775599842090196
cn_male_accessories_0,cn,male,accessories,increasing,naive,0.5925133626763439,-5.453230265762812
cn_male_accessories_1,cn,male,accessories,increasing,naive,0.17343869856876673,-0.10227579680794241
cn_male_accessories_10,cn,male,accessories,increasing,naive,0.17021682468573743,-4.470538811471466
cn_male_accessories_11,cn,male,accessories,declining,naive,0.011012172467374876,-0.05158958431005445
cn_male_accessories_12,cn,male,accessories,flat,naive,0.3222486497328593,-0.044324561780506366
cn_male_accessories_13,cn,male,accessories,increasing,naive,0.27115981792432725,-4.41961990714106
cn_male_accessories_14,cn,male,accessories,declining,naive,0.01641246441259653,-0.04797420984488965
cn_male_accessories_15,cn,male,accessories,increasing,naive,0.44191414242142574,-2.6862696613889896
cn_male_accessories_16,cn,male,accessories,declining,naive,0.22992974013917336,-0.3345470282757588
cn_male_accessories_17,cn,male,accessories,increasing,naive,0.32533469223648126,-0.2538971614206933
cn_male_accessories_18,cn,male,accessories,increasing,naive,0.30196501539175125,-1.497449081539283
cn_male_accessories_19,cn,male,accessories,declining,naive,0.07785256549907114,-0.15886702741597536
cn_male_accessories_2,cn,male,accessories,increasing,naive,0.3005859376385313,-2.4522769407012572
cn_male_accessories_20,cn,male,accessories,increasing,naive,0.11775941756150776,-5.604943873807301
cn_male_accessories_21,cn,male,accessories,increasing,naive,0.5765370693158359,-2.8681419745775383
cn_male_accessories_22,cn,male,accessories,increasing,naive,0.06382674365588903,-0.5792013561132203
cn_male_accessories_23,cn,male,accessories,flat,naive,0.0,1.0
cn_male_accessories_24,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_25,cn,male,accessories,declining,naive,0.23582093067475512,-2.8143516656988234
cn_male_accessories_26,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_27,cn,male,accessories,increasing,naive,0.17052033486297402,-1.3994087791639718
cn_male_accessories_28,cn,male,accessories,declining,naive,0.30594348143962696,-2.1891716523718063
cn_male_accessories_29,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_3,cn,male,accessories,flat,naive,0.11317890766567672,-3.859379158228502
cn_male_accessories_30,cn,male,accessories,declining,naive,0.006440245851358447,-0.025641025641025772
cn_male_accessories_31,cn,male,accessories,declining,naive,0.2537777283154856,-0.6788138357393356
cn_male_accessories_32,cn,male,accessories,increasing,naive,0.41462351140629794,-1.6801132563880148
cn_male_accessories_33,cn,male,accessories,increasing,naive,0.5191932479474998,-3.6898049159518402
cn_male_accessories_34,cn,male,accessories,flat,naive,0.1515796578158976,-0.15548910590268306
cn_male_accessories_35,cn,male,accessories,declining,naive,0.01349176667135823,-0.06642490472083251
cn_male_accessories_36,cn,male,accessories,declining,naive,0.44754939678434824,-6.251881708936756
cn_male_accessories_37,cn,male,accessories,increasing,naive,0.15852505094293884,-1.2409087810693111
cn_male_accessories_38,cn,male,accessories,declining,naive,0.4878128527642619,-4.611307772222139
cn_male_accessories_39,cn,male,accessories,increasing,naive,0.28286038011590836,-3.1768078708933123
cn_male_accessories_4,cn,male,accessories,declining,naive,0.011422139536346364,-0.02886947440657961
cn_male_accessories_40,cn,male,accessories,declining,naive,0.05342707954074086,-0.12916467395554365
cn_male_accessories_41,cn,male,accessories,increasing,naive,0.23075869776567481,-0.4547359491473555
cn_male_accessories_42,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_43,cn,male,accessories,increasing,naive,0.27975648942765924,-0.13125763493579257
cn_male_accessories_44,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_45,cn,male,accessories,increasing,naive,0.10232626217334939,-0.023890078031048256
cn_male_accessories_46,cn,male,accessories,increasing,naive,0.21858541461601735,-1.271856353776137
cn_male_accessories_47,cn,male,accessories,flat,naive,0.0,1.0
cn_male_accessories_48,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_49,cn,male,accessories,increasing,naive,0.1325294738911613,-0.06974333105016872
cn_male_accessories_5,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_50,cn,male,accessories,increasing,naive,0.3521060992875982,-1.7855660663669486
cn_male_accessories_51,cn,male,accessories,increasing,naive,0.09611061514984316,-0.16564866473026263
cn_male_accessories_52,cn,male,accessories,increasing,naive,0.5839650816606398,-3.672880006715186
cn_male_accessories_53,cn,male,accessories,declining,naive,0.16436941579274514,-6.921584350502073
cn_male_accessories_54,cn,male,accessories,increasing,naive,0.1478022121061946,-0.4545947081342532
cn_male_accessories_55,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_56,cn,male,accessories,increasing,naive,0.6107108466992939,-3.114026091168528
cn_male_accessories_57,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_58,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_59,cn,male,accessories,declining,naive,0.24727617918143963,-3.2215791965524403
cn_male_accessories_6,cn,male,accessories,increasing,naive,0.157292784259186,-0.0277980211362141
cn_male_accessories_60,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_61,cn,male,accessories,increasing,naive,0.4685909692844887,-0.7548967298809399
cn_male_accessories_62,cn,male,accessories,flat,naive,0.0,1.0
cn_male_accessories_63,cn,male,accessories,increasing,naive,0.36815420786157227,-0.2171709739907648
cn_male_accessories_64,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_65,cn,male,accessories,flat,naive,0.3004296514834409,-3.7827780810338734
cn_male_accessories_66,cn,male,accessories,declining,naive,0.24246038952010052,-0.34507682755255953
cn_male_accessories_67,cn,male,accessories,declining,naive,0.08689000710956614,-0.17188954328707018
cn_male_accessories_68,cn,male,accessories,increasing,naive,0.3109890586104629,-1.7723711868181447
cn_male_accessories_69,cn,male,accessories,declining,naive,0.2848064444600298,-1.6735782263410437
cn_male_accessories_7,cn,male,accessories,flat,naive,0.0,1.0
cn_male_accessories_70,cn,male,accessories,increasing,naive,0.5071286708983601,-2.2219766687674487
cn_male_accessories_71,cn,male,accessories,increasing,naive,0.25673873721835455,-1.434163176110633
cn_male_accessories_72,cn,male,accessories,declining,naive,0.35869417079279936,-0.6783733642765981
cn_male_accessories_73,cn,male,accessories,flat,naive,0.0,1.0
cn_male_accessories_74,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_75,cn,male,accessories,increasing,naive,0.19537102585541907,-0.00849599339188356
cn_male_accessories_76,cn,male,accessories,increasing,naive,0.1989235111593016,-0.5170869742419322
cn_male_accessories_77,cn,male,accessories,flat,naive,0.269062851540372,-2.8289996720547332
cn_male_accessories_78,cn,male,accessories,declining,naive,0.3569006701647432,-5.181331124928413
cn_male_accessories_79,cn,male,accessories,increasing,naive,0.30651379305263954,-2.8409051873471767
cn_male_accessories_8,cn,male,accessories,increasing,naive,0.24568597996235292,-2.3128002297557444
cn_male_accessories_80,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_81,cn,male,accessories,increasing,naive,0.5499940571751767,-1.1963460808020665
cn_male_accessories_82,cn,male,accessories,increasing,naive,0.22180674647233672,-0.8587533839433661
cn_male_accessories_83,cn,male,accessories,declining,naive,0.14865978071167954,-0.3436651822608452
cn_male_accessories_84,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_85,cn,male,accessories,declining,naive,0.2876080588471962,-1.3562702845957624
cn_male_accessories_86,cn,male,accessories,increasing,naive,0.2636411700357248,-0.5245214974621226
cn_male_accessories_87,cn,male,accessories,declining,naive,0.22102876583027792,-0.3336124039977091
cn_male_accessories_88,cn,male,accessories,flat,naive,0.0,1.0
cn_male_accessories_89,cn,male,accessories,flat,naive,0.0,1.0
cn_male_accessories_9,cn,male,accessories,flat,naive,0.0,1.0
cn_male_accessories_90,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_91,cn,male,accessories,flat,naive,0.0,1.0
cn_male_accessories_92,cn,male,accessories,increasing,naive,0.2995608168716458,-1.1260517039062234
cn_male_accessories_93,cn,male,accessories,increasing,naive,0.16916995884252511,-0.0013874692403521571
cn_male_accessories_94,cn,male,accessories,flat,naive,0.4387250367443275,-0.5744195258119351
cn_male_accessories_95,cn,male,accessories,declining,naive,0.3371801178820267,-0.35609101972005286
cn_male_accessories_96,cn,male,accessories,increasing,naive,0.28208247762964456,-0.9298350397445354
cn_male_accessories_97,cn,male,accessories,increasing,naive,0.16440599780955287,-0.015177129578671789
cn_male_accessories_98,cn,male,accessories,declining,naive,0.0,1.0
cn_male_accessories_99,cn,male,accessories,declining,naive,0.11233507582992862,-0.3635359295481251
cn_male_bags_0,cn,male,bags,flat,naive,0.4829737289722127,-2.2184936437659313
cn_male_bags_1,cn,male,bags,increasing,naive,0.13886111929178305,-1.4659535631530543
cn_male_bags_10,cn,male,bags,increasing,naive,0.2533864646107433,-0.8620711842929705
cn_male_bags_11,cn,male,bags,flat,naive,0.2169117063476056,-0.15550078905306575
cn_male_bags_12,cn,male,bags,increasing,naive,0.2802053331749164,-0.06317737854622663
cn_male_bags_13,cn,male,bags,flat,naive,0.12088439825955141,-0.09928411600624609
cn_male_bags_14,cn,male,bags,declining,naive,0.06697018522568615,-0.2892941158958362
cn_male_bags_15,cn,male,bags,increasing,naive,0.16421665576199865,-0.05357758840936677
cn_male_bags_16,cn,male,bags,declining,naive,0.027839265444344747,-0.1269675384716964
cn_male_bags_17,cn,male,bags,declining,naive,0.28393820570258615,-1.0231689834532052
cn_male_bags_18,cn,male,bags,declining,naive,0.0,1.0
cn_male_bags_19,cn,male,bags,increasing,naive,0.25748517492504464,-0.00016194758228915695
cn_male_bags_2,cn,male,bags,flat,naive,0.0,1.0
cn_male_bags_20,cn,male,bags,declining,naive,0.001544397913460137,-0.02564102564102555
cn_male_bags_21,cn,male,bags,increasing,naive,0.20808626633912308,-1.2187236639622823
cn_male_bags_22,cn,male,bags,increasing,naive,0.40216531793370985,-3.9975451614807547
cn_male_bags_23,cn,male,bags,declining,naive,0.20507438647703216,-0.0648101520683968
cn_male_bags_24,cn,male,bags,declining,naive,0.0,1.0
cn_male_bags_25,cn,male,bags,declining,naive,0.43654952657599433,-4.633492131113033
cn_male_bags_26,cn,male,bags,increasing,naive,0.41302928664173677,-2.2721736449681984
cn_male_bags_27,cn,male,bags,declining,naive,0.31581886684193544,-0.21419152525028062
cn_male_bags_28,cn,male,bags,declining,naive,0.3772493504951918,-0.9222589212789676
cn_male_bags_29,cn,male,bags,flat,naive,0.0,1.0
cn_male_bags_3,cn,male,bags,declining,naive,0.26294668130661747,-0.4984093166485326
cn_male_bags_30,cn,male,bags,increasing,naive,0.14665763278156038,-1.969651728365784
cn_male_bags_31,cn,male,bags,declining,naive,0.1550465218636669,-0.26510380112083287
cn_male_bags_32,cn,male,bags,declining,naive,0.0,1.0
cn_male_bags_33,cn,male,bags,flat,naive,0.0,1.0
cn_male_bags_34,cn,male,bags,declining,naive,0.5177282751357586,-17.420897713787742
cn_male_bags_35,cn,male,bags,increasing,naive,0.16283759154025282,-0.20259038178048638
cn_male_bags_36,cn,male,bags,declining,naive,0.34389121463809363,-0.6697260521606976
cn_male_bags_37,cn,male,bags,declining,naive,0.23164869566404495,-1.1776309546032135
cn_male_bags_38,cn,male,bags,flat,naive,0.06242253033667972,-1.2290840646080037
cn_male_bags_39,cn,male,bags,increasing,naive,0.0959568760775624,-2.103636625580257
cn_male_bags_4,cn,male,bags,declining,naive,0.23585596527732577,-0.3383376390129076
cn_male_bags_40,cn,male,bags,increasing,naive,0.35007216233827454,-0.5047935817824263
cn_male_bags_41,cn,male,bags,increasing,naive,0.4546122249277483,-3.7743834970365384
cn_male_bags_42,cn,male,bags,declining,naive,0.003374914402298537,-0.04255764202257595
cn_male_bags_43,cn,male,bags,declining,naive,0.0066690331211888615,-0.051891026541931895
cn_male_bags_44,cn,male,bags,flat,naive,0.0,1.0
cn_male_bags_45,cn,male,bags,flat,naive,0.2482122087228203,-4.973844532014902
cn_male_bags_46,cn,male,bags,declining,naive,0.0,1.0
cn_male_bags_47,cn,male,bags,declining,naive,0.22145721164124085,-1.2950563356006137
cn_male_bags_48,cn,male,bags,increasing,naive,0.3272902320045176,-4.49328871628414
cn_male_bags_49,cn,male,bags,declining,naive,0.09632124343276759,-0.09964870954922023
cn_male_bags_5,cn,male,bags,flat,naive,0.3636629323081883,-0.5063208256853717
cn_male_bags_50,cn,male,bags,declining,naive,0.40138184938832366,-0.973984734384727
cn_male_bags_51,cn,male,bags,declining,naive,0.005740476871691284,-0.028626753543642858
cn_male_bags_52,cn,male,bags,flat,naive,0.2512068329986351,-0.10917303943933221
cn_male_bags_53,cn,male,bags,increasing,naive,0.29516940722627016,-0.04069305727436534
cn_male_bags_54,cn,male,bags,flat,naive,0.0,1.0
cn_male_bags_55,cn,male,bags,increasing,naive,0.6211208356704155,-1.7848366483012312
cn_male_bags_56,cn,male,bags,increasing,naive,0.2985447043772208,-0.006873747019490617
cn_male_bags_57,cn,male,bags,increasing,naive,0.35767476039833157,-1.576067702683345
cn_male_bags_58,cn,male,bags,flat,naive,0.39895472206081606,-1.3238680670011127
cn_male_bags_59,cn,male,bags,increasing,naive,0.584230157319444,-1.8818795329031053
cn_male_bags_6,cn,male,bags,increasing,naive,0.553919597239372,-7.089274752598394
cn_male_bags_60,cn,male,bags,declining,naive,0.22298012391292002,-24.946547176741806
cn_male_bags_61,cn,male,bags,increasing,naive,0.2680186171970312,-0.13777261722198975
cn_male_bags_62,cn,male,bags,increasing,naive,0.15754161278865214,-1.1558414951976097
cn_male_bags_63,cn,male,bags,declining,naive,0.058711348901776816,-0.14987300550171412
cn_male_bags_64,cn,male,bags,declining,naive,0.2732500790682116,-3.2319807346597234
cn_male_bags_65,cn,male,bags,increasing,naive,0.35755386460359645,-0.27936151624200334
cn_male_bags_66,cn,male,bags,declining,naive,0.0,1.0
cn_male_bags_67,cn,male,bags,declining,naive,0.0,1.0
cn_male_bags_68,cn,male,bags,increasing,naive,0.48178353519325795,-3.484993493227929
cn_male_bags_69,cn,male,bags,declining,naive,0.38581445012379145,-1.6270954747738107
cn_male_bags_7,cn,male,bags,declining,naive,0.18207564773964074,-0.23523897086848167
cn_male_bags_70,cn,male,bags,increasing,naive,0.13666185286341725,-2.8430777749702045
cn_male_bags_71,cn,male,bags,declining,naive,0.07025912329411921,-0.12436883823434641
cn_male_bags_72,cn,male,bags,declining,naive,0.0,1.0
cn_male_bags_73,cn,male,bags,flat,naive,0.3488915266208678,-0.23766813543427245
cn_male_bags_74,cn,male,bags,increasing,naive,0.3584458858632852,-8.730289503030322
cn_male_bags_75,cn,male,bags,increasing,naive,0.5567024077289119,-1.3736732683667539
cn_male_bags_76,cn,male,bags,increasing,naive,0.4185093917939957,-0.653548685161369
cn_male_bags_77,cn,male,bags,declining,naive,0.3173130113635078,-3.94398819117807
cn_male_bags_78,cn,male,bags,increasing,naive,0.10456463118729452,-0.1904998979352106
cn_male_bags_79,cn,male,bags,flat,naive,0.0,1.0
cn_male_bags_8,cn,male,bags,increasing,naive,0.3053526434209529,-0.5077160990190053
cn_male_bags_80,cn,male,bags,declining,naive,0.14337140020369704,-4.238440899908141
cn_male_bags_81,cn,male,bags,flat,naive,0.46822859182925936,-1.0009123619568618
cn_male_bags_82,cn,male,bags,flat,naive,0.0,1.0
cn_male_bags_83,cn,male,bags,declining,naive,0.21153396734209648,-0.45604221565038183
cn_male_bags_84,cn,male,bags,declining,naive,0.0,1.0
cn_male_bags_85,cn,male,bags,declining,naive,0.592459645359893,-6.129506249857664
cn_male_bags_86,cn,male,bags,increasing,naive,0.16008728870265468,-0.04548804340701573
cn_male_bags_87,cn,male,bags,declining,naive,0.5557722215927637,-8.148819254075724
cn_male_bags_88,cn,male,bags,declining,naive,0.0,1.0
cn_male_bags_89,cn,male,bags,declining,naive,0.010314782159978962,-0.030427866530975622
cn_male_bags_9,cn,male,bags,increasing,naive,0.38451373527891186,-1.8869801503109893
cn_male_bags_90,cn,male,bags,increasing,naive,0.142362162534757,-1.0954233663395097
cn_male_bags_91,cn,male,bags,increasing,naive,0.5487920319114362,-3.3291222302189905
cn_male_bags_92,cn,male,bags,declining,naive,0.25914723642032433,-90.7269520329341
cn_male_bags_93,cn,male,bags,increasing,naive,0.4115131384807433,-0.5109232294781394
cn_male_bags_94,cn,male,bags,flat,naive,0.5042887723990187,-1.025570478729207
cn_male_bags_95,cn,male,bags,increasing,naive,0.26765232493566593,-0.1849282162371868
cn_male_bags_96,cn,male,bags,increasing,naive,0.5689786977413875,-7.010645571331866
cn_male_bags_97,cn,male,bags,declining,naive,0.5425260181351761,-2.8895568445554627
cn_male_bags_98,cn,male,bags,increasing,naive,0.12415060123274022,-0.0010374367233645376
cn_male_bags_99,cn,male,bags,flat,naive,0.0,1.0
cn_male_bottoms_0,cn,male,bottoms,increasing,naive,0.11818502800668262,-0.16108757734231238
cn_male_bottoms_1,cn,male,bottoms,declining,naive,0.17191793840861377,-0.8734651190123546
cn_male_bottoms_10,cn,male,bottoms,increasing,naive,0.11941605088047644,-0.2093242841207963
cn_male_bottoms_11,cn,male,bottoms,declining,naive,0.010321087542725203,-0.05802577502992423
cn_male_bottoms_12,cn,male,bottoms,increasing,naive,0.4341807123906383,-1.275279144434108
cn_male_bottoms_13,cn,male,bottoms,declining,naive,0.0,1.0
cn_male_bottoms_14,cn,male,bottoms,increasing,naive,0.16817548600525367,-0.01319976537115819
cn_male_bottoms_15,cn,male,bottoms,declining,naive,0.17689197864497563,-0.11062145548013724
cn_male_bottoms_16,cn,male,bottoms,declining,naive,0.01600331568186757,-0.044592011439805956
cn_male_bottoms_17,cn,male,bottoms,flat,naive,0.30546496959461106,-0.03064232856151583
cn_male_bottoms_18,cn,male,bottoms,increasing,naive,0.06532347015187574,-0.44579894654696073
cn_male_bottoms_19,cn,male,bottoms,increasing,naive,0.6072851683327603,-7.025570569029766
cn_male_bottoms_2,cn,male,bottoms,increasing,naive,0.265698921679882,-3.693297494379541
cn_male_bottoms_20,cn,male,bottoms,declining,naive,0.332203651949691,-0.7342164359276844
cn_male_bottoms_21,cn,male,bottoms,flat,naive,0.0,1.0
cn_male_bottoms_22,cn,male,bottoms,increasing,naive,0.21576875666653603,-0.14737424431287627
cn_male_bottoms_23,cn,male,bottoms,declining,naive,0.1578678300994686,-0.06626046872062741
cn_male_bottoms_24,cn,male,bottoms,declining,naive,0.16684193382964402,-0.7359501597290121
cn_male_bottoms_25,cn,male,bottoms,flat,naive,0.0,1.0
cn_male_bottoms_26,cn,male,bottoms,increasing,naive,0.19577365694368823,-3.047621083465903
cn_male_bottoms_27,cn,male,bottoms,flat,naive,0.3112524429906963,-4.894482368295178
cn_male_bottoms_28,cn,male,bottoms,flat,naive,0.0,1.0
cn_male_bottoms_29,cn,male,bottoms,declining,naive,0.30920827159836806,-0.02008548212751582
cn_male_bottoms_3,cn,male,bottoms,increasing,naive,0.32919518466844844,-1.1237121204433653
cn_male_bottoms_30,cn,male,bottoms,declining,naive,0.0,1.0
cn_male_bottoms_31,cn,male,bottoms,increasing,naive,0.20372784921811501,-0.2065864070432093
cn_male_bottoms_32,cn,male,bottoms,declining,naive,0.09940714948920801,-0.2057232539919196
cn_male_bottoms_33,cn,male,bottoms,flat,naive,0.0,1.0
cn_male_bottoms_34,cn,male,bottoms,flat,naive,0.4773540710817494,-1.4046897255410449
cn_male_bottoms_35,cn,male,bottoms,flat,naive,0.4241453538930358,-1.3069086408835586
